antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'rolls/buns'}),frozenset({'candy'}),0.11000467820624206,0.014368776314910112,0.0014702933903628951,0.013365735115431349,0.9301929978241826,-0.00011033922437626441,0.9989833708039766
frozenset({'candy'}),frozenset({'soda'}),0.014368776314910112,0.09710619528169484,0.0012697988371315912,0.08837209302325581,0.9100561788761025,-0.00012549836166306162,0.9904192245634469
frozenset({'soda'}),frozenset({'candy'}),0.09710619528169484,0.014368776314910112,0.0012697988371315912,0.01307639366827254,0.9100561788761025,-0.00012549836166306162,0.998690493733916
frozenset({'candy'}),frozenset({'whole milk'}),0.014368776314910112,0.15792287642852368,0.002138608567800575,0.1488372093023256,0.942467694790816,-0.00013054991860807262,0.9893255823380733
frozenset({'whole milk'}),frozenset({'candy'}),0.15792287642852368,0.014368776314910112,0.002138608567800575,0.013542107490478208,0.9424676947908159,-0.00013054991860807262,0.9991619826545979
frozenset({'candy'}),frozenset({'yogurt'}),0.014368776314910112,0.08587850030074183,0.0012029673193878234,0.08372093023255814,0.974876481766356,-3.1001641693476686e-05,0.9976452915499517
frozenset({'yogurt'}),frozenset({'candy'}),0.08587850030074183,0.014368776314910112,0.0012029673193878234,0.014007782101167316,0.974876481766356,-3.1001641693476686e-05,0.9996338772181061
frozenset({'canned beer'}),frozenset({'chicken'}),0.04691572545612511,0.027868742899151238,0.0011361358016440553,0.024216524216524215,0.8689492850164313,-0.00017134648901986037,0.9962571423135705
frozenset({'chicken'}),frozenset({'canned beer'}),0.027868742899151238,0.04691572545612511,0.0011361358016440553,0.0407673860911271,0.8689492850164314,-0.00017134648901986037,0.9935903562119895
frozenset({'canned beer'}),frozenset({'chocolate'}),0.04691572545612511,0.02359152576355009,0.0010693042839002875,0.022792022792022793,0.9661105865071872,-3.750926191353082e-05,0.9991818497288453
frozenset({'chocolate'}),frozenset({'canned beer'}),0.02359152576355009,0.04691572545612511,0.0010693042839002875,0.0453257790368272,0.9661105865071872,-3.750926191353082e-05,0.9983345665103497
frozenset({'citrus fruit'}),frozenset({'canned beer'}),0.05313105660629553,0.04691572545612511,0.0015371249081066632,0.028930817610062894,0.6166550197996739,-0.00095555715682814,0.9814792723605965
frozenset({'canned beer'}),frozenset({'citrus fruit'}),0.04691572545612511,0.05313105660629553,0.0015371249081066632,0.03276353276353276,0.6166550197996739,-0.00095555715682814,0.978942560032961
frozenset({'coffee'}),frozenset({'canned beer'}),0.03161130789280225,0.04691572545612511,0.0010024727661565194,0.03171247357293869,0.6759455015268968,-0.00048059467625123143,0.9842988250202027
frozenset({'canned beer'}),frozenset({'coffee'}),0.04691572545612511,0.03161130789280225,0.0010024727661565194,0.021367521367521368,0.6759455015268968,-0.00048059467625123143,0.9895325500134685
frozenset({'curd'}),frozenset({'canned beer'}),0.03368308494285905,0.04691572545612511,0.0012029673193878234,0.03571428571428572,0.7612433862433864,-0.0003772990463066933,0.988383692119574
frozenset({'canned beer'}),frozenset({'curd'}),0.04691572545612511,0.03368308494285905,0.0012029673193878234,0.025641025641025644,0.7612433862433864,-0.0003772990463066933,0.9917463075586447
frozenset({'domestic eggs'}),frozenset({'canned beer'}),0.037091492347791216,0.04691572545612511,0.0012029673193878234,0.032432432432432434,0.6912912912912913,-0.0005372069523591147,0.9850312334671333
frozenset({'canned beer'}),frozenset({'domestic eggs'}),0.04691572545612511,0.037091492347791216,0.0012029673193878234,0.025641025641025644,0.6912912912912914,-0.0005372069523591147,0.9882482052220039
frozenset({'canned beer'}),frozenset({'frankfurter'}),0.04691572545612511,0.037759807525228894,0.0013366303548753592,0.02849002849002849,0.7545067191084891,-0.0004348984082544064,0.9904583799373743
frozenset({'frankfurter'}),frozenset({'canned beer'}),0.037759807525228894,0.04691572545612511,0.0013366303548753592,0.03539823008849558,0.7545067191084892,-0.0004348984082544064,0.9880598442519071
frozenset({'frozen vegetables'}),frozenset({'canned beer'}),0.028002405934638777,0.04691572545612511,0.0013366303548753592,0.0477326968973747,1.0174135949792273,2.2877165934877958e-05,1.0008579223906857
frozenset({'canned beer'}),frozenset({'frozen vegetables'}),0.04691572545612511,0.028002405934638777,0.0013366303548753592,0.02849002849002849,1.0174135949792273,2.2877165934877958e-05,1.0005019223370726
frozenset({'canned beer'}),frozenset({'fruit/vegetable juice'}),0.04691572545612511,0.03401724253157789,0.0015371249081066632,0.03276353276353276,0.9631448737539111,-5.8818703279267266e-05,0.9987038228907692
frozenset({'fruit/vegetable juice'}),frozenset({'canned beer'}),0.03401724253157789,0.04691572545612511,0.0015371249081066632,0.04518664047151277,0.9631448737539111,-5.8818703279267266e-05,0.9981890858906015
frozenset({'canned beer'}),frozenset({'margarine'}),0.04691572545612511,0.03221279155249616,0.0012029673193878234,0.025641025641025644,0.7959889349930844,-0.0003083191652644725,0.993255292880333
frozenset({'margarine'}),frozenset({'canned beer'}),0.03221279155249616,0.04691572545612511,0.0012029673193878234,0.03734439834024896,0.7959889349930843,-0.0003083191652644725,0.9900573714011803
frozenset({'newspapers'}),frozenset({'canned beer'}),0.038895943326872955,0.04691572545612511,0.001871282496825503,0.048109965635738834,1.0254550082728777,4.6451098344929944e-05,1.0012545988890527
frozenset({'canned beer'}),frozenset({'newspapers'}),0.04691572545612511,0.038895943326872955,0.001871282496825503,0.039886039886039885,1.0254550082728777,4.6451098344929944e-05,1.0010312281669662
frozenset({'other vegetables'}),frozenset({'canned beer'}),0.12210118291786407,0.04691572545612511,0.004009891064626078,0.03284072249589491,0.699993918384723,-0.0017185745110165455,0.9854470682465531
frozenset({'canned beer'}),frozenset({'other vegetables'}),0.04691572545612511,0.12210118291786407,0.004009891064626078,0.08547008547008547,0.699993918384723,-0.0017185745110165455,0.9599454355010272
frozenset({'pastry'}),frozenset({'canned beer'}),0.0517275947336764,0.04691572545612511,0.001871282496825503,0.03617571059431525,0.7710785721121639,-0.000555555136205362,0.9888568746608032
frozenset({'canned beer'}),frozenset({'pastry'}),0.04691572545612511,0.0517275947336764,0.001871282496825503,0.039886039886039885,0.7710785721121639,-0.000555555136205362,0.9876665111230848
frozenset({'canned beer'}),frozenset({'pip fruit'}),0.04691572545612511,0.049054334023925686,0.001603956425850431,0.034188034188034185,0.6969421737814108,-0.0006974632416491232,0.984607459461953
frozenset({'pip fruit'}),frozenset({'canned beer'}),0.049054334023925686,0.04691572545612511,0.001603956425850431,0.0326975476839237,0.6969421737814108,-0.0006974632416491232,0.9853012077678932
frozenset({'pork'}),frozenset({'canned beer'}),0.037091492347791216,0.04691572545612511,0.001670787943594199,0.04504504504504505,0.9601267934601269,-6.938632815273898e-05,0.9980410799468878
frozenset({'canned beer'}),frozenset({'pork'}),0.04691572545612511,0.037091492347791216,0.001670787943594199,0.03561253561253561,0.9601267934601269,-6.938632815273898e-05,0.998466428909676
frozenset({'rolls/buns'}),frozenset({'canned beer'}),0.11000467820624206,0.04691572545612511,0.004210385617857381,0.03827460510328068,0.8158161198865937,-0.0009505636637560603,0.9910149816166887
frozenset({'canned beer'}),frozenset({'rolls/buns'}),0.04691572545612511,0.11000467820624206,0.004210385617857381,0.08974358974358974,0.8158161198865937,-0.0009505636637560603,0.9777413394353961
frozenset({'root vegetables'}),frozenset({'canned beer'}),0.06957160997126245,0.04691572545612511,0.0020717770500568067,0.0297790585975024,0.6347351193652826,-0.0011922255028955584,0.9823373562377958
frozenset({'canned beer'}),frozenset({'root vegetables'}),0.04691572545612511,0.06957160997126245,0.0020717770500568067,0.04415954415954416,0.6347351193652826,-0.0011922255028955584,0.9734139043221666
frozenset({'salty snack'}),frozenset({'canned beer'}),0.018779656485998796,0.04691572545612511,0.0010024727661565194,0.053380782918149475,1.137801502570186,0.00012141155829906072,1.006829628371537
frozenset({'canned beer'}),frozenset({'salty snack'}),0.04691572545612511,0.018779656485998796,0.0010024727661565194,0.021367521367521368,1.137801502570186,0.00012141155829906072,1.0026443684815558
frozenset({'sausage'}),frozenset({'canned beer'}),0.06034886052262247,0.04691572545612511,0.0024727661565194146,0.04097452934662237,0.8733645051474509,-0.0003585444153499282,0.9938049652576433
frozenset({'canned beer'}),frozenset({'sausage'}),0.04691572545612511,0.06034886052262247,0.0024727661565194146,0.05270655270655271,0.8733645051474509,-0.0003585444153499282,0.9919324810723594
frozenset({'shopping bags'}),frozenset({'canned beer'}),0.04758404063356279,0.04691572545612511,0.001871282496825503,0.03932584269662922,0.8382230545151895,-0.00036115728963183,0.992099420285437
frozenset({'canned beer'}),frozenset({'shopping bags'}),0.04691572545612511,0.04758404063356279,0.001871282496825503,0.039886039886039885,0.8382230545151894,-0.00036115728963183,0.9919822010018382
frozenset({'canned beer'}),frozenset({'soda'}),0.04691572545612511,0.09710619528169484,0.003141081333957094,0.06695156695156695,0.6894675129361985,-0.001414726263967772,0.9676816044461836
frozenset({'soda'}),frozenset({'canned beer'}),0.09710619528169484,0.04691572545612511,0.003141081333957094,0.03234686854783207,0.6894675129361985,-0.001414726263967772,0.9849441329390115
frozenset({'tropical fruit'}),frozenset({'canned beer'}),0.0677671589921807,0.04691572545612511,0.0025395976742631824,0.037475345167652864,0.7987800423697861,-0.0006397477519555477,0.9901920639216077
frozenset({'canned beer'}),frozenset({'tropical fruit'}),0.04691572545612511,0.0677671589921807,0.0025395976742631824,0.05413105413105413,0.7987800423697861,-0.0006397477519555477,0.985583515643809
frozenset({'canned beer'}),frozenset({'whipped/sour cream'}),0.04691572545612511,0.043707812604424245,0.0015371249081066632,0.03276353276353276,0.7496035791142824,-0.0005134588283302694,0.9886850008125098
frozenset({'whipped/sour cream'}),frozenset({'canned beer'}),0.043707812604424245,0.04691572545612511,0.0015371249081066632,0.035168195718654434,0.7496035791142824,-0.0005134588283302694,0.9878242718727325
frozenset({'white bread'}),frozenset({'canned beer'}),0.023992514870012697,0.04691572545612511,0.0015371249081066632,0.06406685236768803,1.3655730939853503,0.0004114986674631483,1.0183251623846759
frozenset({'canned beer'}),frozenset({'white bread'}),0.04691572545612511,0.023992514870012697,0.0015371249081066632,0.03276353276353276,1.3655730939853503,0.0004114986674631483,1.0090681215924169
frozenset({'canned beer'}),frozenset({'whole milk'}),0.04691572545612511,0.15792287642852368,0.006014836596939116,0.1282051282051282,0.8118211313302299,-0.0013942297168230717,0.9659119946849287
frozenset({'whole milk'}),frozenset({'canned beer'}),0.15792287642852368,0.04691572545612511,0.006014836596939116,0.03808717731696996,0.81182113133023,-0.0013942297168230717,0.9908218833027613
frozenset({'yogurt'}),frozenset({'canned beer'}),0.08587850030074183,0.04691572545612511,0.0038762280291385416,0.045136186770428015,0.9620694624585675,-0.00015282411355481982,0.9981363429412218
frozenset({'canned beer'}),frozenset({'yogurt'}),0.04691572545612511,0.08587850030074183,0.0038762280291385416,0.08262108262108261,0.9620694624585674,-0.00015282411355481982,0.9964492124050919
frozenset({'rolls/buns'}),frozenset({'cat food'}),0.11000467820624206,0.011829178640646929,0.0010693042839002875,0.009720534629404618,0.8217421449705159,-0.0002319607059082299,0.997870657642635
frozenset({'cat food'}),frozenset({'rolls/buns'}),0.011829178640646929,0.11000467820624206,0.0010693042839002875,0.09039548022598871,0.8217421449705159,-0.0002319607059082299,0.978442061847796
frozenset({'tropical fruit'}),frozenset({'cat food'}),0.0677671589921807,0.011829178640646929,0.0010024727661565194,0.014792899408284025,1.250543242068666,0.00020084293646889094,1.0030082210794635
frozenset({'cat food'}),frozenset({'tropical fruit'}),0.011829178640646929,0.0677671589921807,0.0010024727661565194,0.08474576271186442,1.250543242068666,0.00020084293646889094,1.0185506966566915
frozenset({'cat food'}),frozenset({'whole milk'}),0.011829178640646929,0.15792287642852368,0.001670787943594199,0.14124293785310735,0.8943792124824568,-0.0001973099731236176,0.9805766504746797
frozenset({'whole milk'}),frozenset({'cat food'}),0.15792287642852368,0.011829178640646929,0.001670787943594199,0.0105797714769361,0.8943792124824569,-0.0001973099731236176,0.9987372330505352
frozenset({'other vegetables'}),frozenset({'chewing gum'}),0.12210118291786407,0.012029673193878232,0.0010693042839002875,0.00875752599890531,0.7279936751201119,-0.0003995330431875645,0.9966989437188208
frozenset({'chewing gum'}),frozenset({'other vegetables'}),0.012029673193878232,0.12210118291786407,0.0010693042839002875,0.0888888888888889,0.727993675120112,-0.0003995330431875645,0.9635474821633199
frozenset({'soda'}),frozenset({'chewing gum'}),0.09710619528169484,0.012029673193878232,0.0010024727661565194,0.010323468685478322,0.8581670107822897,-0.00016568302818318996,0.9982759978089673
frozenset({'chewing gum'}),frozenset({'soda'}),0.012029673193878232,0.09710619528169484,0.0010024727661565194,0.08333333333333334,0.8581670107822896,-0.00016568302818318996,0.9849750596926966
frozenset({'whole milk'}),frozenset({'chewing gum'}),0.15792287642852368,0.012029673193878232,0.001670787943594199,0.0105797714769361,0.8794728922744159,-0.0002289726496781568,0.9985345946291128
frozenset({'chewing gum'}),frozenset({'whole milk'}),0.012029673193878232,0.15792287642852368,0.001670787943594199,0.1388888888888889,0.8794728922744158,-0.0002289726496781568,0.9778960144701015
frozenset({'yogurt'}),frozenset({'chewing gum'}),0.08587850030074183,0.012029673193878232,0.001403461872619127,0.016342412451361865,1.3585084306095978,0.0003703715796208294,1.0043843907799574
frozenset({'chewing gum'}),frozenset({'yogurt'}),0.012029673193878232,0.08587850030074183,0.001403461872619127,0.11666666666666667,1.358508430609598,0.0003703715796208294,1.0348545279614243
frozenset({'citrus fruit'}),frozenset({'chicken'}),0.05313105660629553,0.027868742899151238,0.0012029673193878234,0.022641509433962266,0.8124338265236868,-0.0002777284371332776,0.9946516723232622
frozenset({'chicken'}),frozenset({'citrus fruit'}),0.027868742899151238,0.05313105660629553,0.0012029673193878234,0.04316546762589928,0.8124338265236867,-0.0002777284371332776,0.989584835576879
frozenset({'curd'}),frozenset({'chicken'}),0.03368308494285905,0.027868742899151238,0.0011361358016440553,0.033730158730158735,1.2103222184157438,0.0001974305673212442,1.006066023775827
frozenset({'chicken'}),frozenset({'curd'}),0.027868742899151238,0.03368308494285905,0.0011361358016440553,0.0407673860911271,1.2103222184157438,0.0001974305673212442,1.0073853839470694
frozenset({'domestic eggs'}),frozenset({'chicken'}),0.037091492347791216,0.027868742899151238,0.0010024727661565194,0.02702702702702703,0.9697971352647613,-3.1220497829909447e-05,0.9991349031314278
frozenset({'chicken'}),frozenset({'domestic eggs'}),0.027868742899151238,0.037091492347791216,0.0010024727661565194,0.03597122302158274,0.9697971352647614,-3.1220497829909447e-05,0.99883792957953
frozenset({'chicken'}),frozenset({'margarine'}),0.027868742899151238,0.03221279155249616,0.0010024727661565194,0.03597122302158274,1.1166751246305862,0.00010474276031605318,1.0038986714492764
frozenset({'margarine'}),frozenset({'chicken'}),0.03221279155249616,0.027868742899151238,0.0010024727661565194,0.03112033195020747,1.1166751246305862,0.00010474276031605318,1.0033560298128674
frozenset({'other vegetables'}),frozenset({'chicken'}),0.12210118291786407,0.027868742899151238,0.002205440085544343,0.018062397372742203,0.648123865439668,-0.0011973663888758478,0.9900132701913327
frozenset({'chicken'}),frozenset({'other vegetables'}),0.027868742899151238,0.12210118291786407,0.002205440085544343,0.07913669064748202,0.648123865439668,-0.0011973663888758478,0.9533432466751319
frozenset({'pastry'}),frozenset({'chicken'}),0.0517275947336764,0.027868742899151238,0.0012697988371315912,0.02454780361757106,0.8808364161384072,-0.0001717842012927259,0.996595487411996
frozenset({'chicken'}),frozenset({'pastry'}),0.027868742899151238,0.0517275947336764,0.0012697988371315912,0.045563549160671464,0.8808364161384071,-0.0001717842012927259,0.9935416909448668
frozenset({'pip fruit'}),frozenset({'chicken'}),0.049054334023925686,0.027868742899151238,0.0010693042839002875,0.021798365122615806,0.7821797058266196,-0.00029777833910158455,0.9937943491810906
frozenset({'chicken'}),frozenset({'pip fruit'}),0.027868742899151238,0.049054334023925686,0.0010693042839002875,0.03836930455635492,0.7821797058266194,-0.00029777833910158455,0.9888886351920773
frozenset({'rolls/buns'}),frozenset({'chicken'}),0.11000467820624206,0.027868742899151238,0.0028737552629820224,0.02612393681652491,0.9373920062006289,-0.0001919368316516028,0.9982083900112272
frozenset({'chicken'}),frozenset({'rolls/buns'}),0.027868742899151238,0.11000467820624206,0.0028737552629820224,0.10311750599520385,0.9373920062006289,-0.0001919368316516028,0.992320987133682
frozenset({'root vegetables'}),frozenset({'chicken'}),0.06957160997126245,0.027868742899151238,0.0010024727661565194,0.01440922190201729,0.517038818512913,-0.0009364005452126205,0.986343702380101
frozenset({'chicken'}),frozenset({'root vegetables'}),0.027868742899151238,0.06957160997126245,0.0010024727661565194,0.03597122302158274,0.517038818512913,-0.0009364005452126205,0.9651458672686158
frozenset({'sausage'}),frozenset({'chicken'}),0.06034886052262247,0.027868742899151238,0.0010693042839002875,0.017718715393134,0.6357916988668203,-0.0006125425942614159,0.9896668829335585
frozenset({'chicken'}),frozenset({'sausage'}),0.027868742899151238,0.06034886052262247,0.0010693042839002875,0.03836930455635492,0.6357916988668202,-0.0006125425942614159,0.9771434542694923
frozenset({'shopping bags'}),frozenset({'chicken'}),0.04758404063356279,0.027868742899151238,0.0012697988371315912,0.026685393258426966,0.9575384636111336,-5.630855738793564e-05,0.9987842064297321
frozenset({'chicken'}),frozenset({'shopping bags'}),0.027868742899151238,0.04758404063356279,0.0012697988371315912,0.045563549160671464,0.9575384636111336,-5.630855738793564e-05,0.997883052904031
frozenset({'soda'}),frozenset({'chicken'}),0.09710619528169484,0.027868742899151238,0.002138608567800575,0.022023399862353753,0.7902545135261373,-0.0005676190224197515,0.9940230236224724
frozenset({'chicken'}),frozenset({'soda'}),0.027868742899151238,0.09710619528169484,0.002138608567800575,0.07673860911270984,0.7902545135261373,-0.0005676190224197515,0.9779395235520344
frozenset({'tropical fruit'}),frozenset({'chicken'}),0.0677671589921807,0.027868742899151238,0.001403461872619127,0.020710059171597635,0.7431285740638259,-0.00048512365833986186,0.9926899241694468
frozenset({'chicken'}),frozenset({'tropical fruit'}),0.027868742899151238,0.0677671589921807,0.001403461872619127,0.050359712230215826,0.7431285740638259,-0.00048512365833986186,0.9816694310612644
frozenset({'chicken'}),frozenset({'whipped/sour cream'}),0.027868742899151238,0.043707812604424245,0.0012697988371315912,0.045563549160671464,1.0424577768977479,5.1717044974609926e-05,1.001944326994862
frozenset({'whipped/sour cream'}),frozenset({'chicken'}),0.043707812604424245,0.027868742899151238,0.0012697988371315912,0.0290519877675841,1.0424577768977479,5.1717044974609926e-05,1.0012186490455985
frozenset({'whole milk'}),frozenset({'chicken'}),0.15792287642852368,0.027868742899151238,0.003408407404932166,0.02158273381294964,0.774442316650277,-0.0009927046361487917,0.9935753289486616
frozenset({'chicken'}),frozenset({'whole milk'}),0.027868742899151238,0.15792287642852368,0.003408407404932166,0.1223021582733813,0.774442316650277,-0.0009927046361487917,0.9594157391511083
frozenset({'yogurt'}),frozenset({'chicken'}),0.08587850030074183,0.027868742899151238,0.001804450979081735,0.02101167315175097,0.7539512358984407,-0.0005888748663643215,0.9929957594392613
frozenset({'chicken'}),frozenset({'yogurt'}),0.027868742899151238,0.08587850030074183,0.001804450979081735,0.06474820143884892,0.7539512358984408,-0.0005888748663643215,0.9774068342938222
frozenset({'citrus fruit'}),frozenset({'chocolate'}),0.05313105660629553,0.02359152576355009,0.0010693042839002875,0.020125786163522015,0.8530938763874785,-0.00018413840687177166,0.9964630770449008
frozenset({'chocolate'}),frozenset({'citrus fruit'}),0.02359152576355009,0.05313105660629553,0.0010693042839002875,0.0453257790368272,0.8530938763874785,-0.00018413840687177166,0.9918241454539397
frozenset({'other vegetables'}),frozenset({'chocolate'}),0.12210118291786407,0.02359152576355009,0.001871282496825503,0.015325670498084292,0.6496260840306948,-0.0010092707057412292,0.9916054932907138
frozenset({'chocolate'}),frozenset({'other vegetables'}),0.02359152576355009,0.12210118291786407,0.001871282496825503,0.07932011331444759,0.6496260840306948,-0.0010092707057412292,0.9535331767076737
frozenset({'chocolate'}),frozenset({'pip fruit'}),0.02359152576355009,0.049054334023925686,0.0013366303548753592,0.056657223796033995,1.1549891548502134,0.0001793637699361247,1.0080595197884512
frozenset({'pip fruit'}),frozenset({'chocolate'}),0.049054334023925686,0.02359152576355009,0.0013366303548753592,0.027247956403269755,1.1549891548502134,0.0001793637699361247,1.0037588516660423
frozenset({'rolls/buns'}),frozenset({'chocolate'}),0.11000467820624206,0.02359152576355009,0.002806923745238254,0.02551640340218712,1.0815919096513482,0.00021174554522465769,1.0019752796715689
frozenset({'chocolate'}),frozenset({'rolls/buns'}),0.02359152576355009,0.11000467820624206,0.002806923745238254,0.11898016997167138,1.081591909651348,0.00021174554522465769,1.0101876160552943
frozenset({'root vegetables'}),frozenset({'chocolate'}),0.06957160997126245,0.02359152576355009,0.0012029673193878234,0.01729106628242075,0.7329354809741124,-0.000438333109660873,0.993588681994276
frozenset({'chocolate'}),frozenset({'root vegetables'}),0.02359152576355009,0.06957160997126245,0.0012029673193878234,0.0509915014164306,0.7329354809741124,-0.000438333109660873,0.9804215572541622
frozenset({'sausage'}),frozenset({'chocolate'}),0.06034886052262247,0.02359152576355009,0.001403461872619127,0.02325581395348837,0.9857698135582053,-2.0259825201211952e-05,0.9996562950516036
frozenset({'chocolate'}),frozenset({'sausage'}),0.02359152576355009,0.06034886052262247,0.001403461872619127,0.05949008498583569,0.9857698135582054,-2.0259825201211952e-05,0.9990869043238383
frozenset({'soda'}),frozenset({'chocolate'}),0.09710619528169484,0.02359152576355009,0.001670787943594199,0.01720578114246387,0.7293204057639855,-0.0006200953641942307,0.9935024601299451
frozenset({'chocolate'}),frozenset({'soda'}),0.02359152576355009,0.09710619528169484,0.001670787943594199,0.0708215297450425,0.7293204057639855,-0.0006200953641942307,0.9717119300779321
frozenset({'tropical fruit'}),frozenset({'chocolate'}),0.0677671589921807,0.02359152576355009,0.001403461872619127,0.020710059171597635,0.8778601002397037,-0.00019526880466749926,0.997057596048097
frozenset({'chocolate'}),frozenset({'tropical fruit'}),0.02359152576355009,0.0677671589921807,0.001403461872619127,0.05949008498583569,0.8778601002397036,-0.00019526880466749926,0.991199376131808
frozenset({'chocolate'}),frozenset({'whole milk'}),0.02359152576355009,0.15792287642852368,0.0029405867807257902,0.12464589235127478,0.789283320885368,-0.0007850548271916631,0.961984545698159
frozenset({'whole milk'}),frozenset({'chocolate'}),0.15792287642852368,0.02359152576355009,0.0029405867807257902,0.018620397799407534,0.7892833208853681,-0.0007850548271916631,0.9949345513672838
frozenset({'yogurt'}),frozenset({'chocolate'}),0.08587850030074183,0.02359152576355009,0.001603956425850431,0.01867704280155642,0.7916843950132825,-0.0004220484265295642,0.9949919820728297
frozenset({'chocolate'}),frozenset({'yogurt'}),0.02359152576355009,0.08587850030074183,0.001603956425850431,0.06798866855524079,0.7916843950132824,-0.0004220484265295642,0.9808051349356782
frozenset({'coffee'}),frozenset({'citrus fruit'}),0.03161130789280225,0.05313105660629553,0.0013366303548753592,0.042283298097251586,0.7958301753826106,-0.0003429118341761537,0.9886733117554574
frozenset({'citrus fruit'}),frozenset({'coffee'}),0.05313105660629553,0.03161130789280225,0.0013366303548753592,0.025157232704402517,0.7958301753826107,-0.0003429118341761537,0.9933793680325448
frozenset({'cream cheese '}),frozenset({'citrus fruit'}),0.023658357281293858,0.05313105660629553,0.0010024727661565194,0.04237288135593221,0.7975162562626587,-0.0002545207537678685,0.9887657992960808
frozenset({'citrus fruit'}),frozenset({'cream cheese '}),0.05313105660629553,0.023658357281293858,0.0010024727661565194,0.018867924528301886,0.7975162562626585,-0.0002545207537678685,0.9951174435402197
frozenset({'citrus fruit'}),frozenset({'curd'}),0.05313105660629553,0.03368308494285905,0.0011361358016440553,0.021383647798742137,0.6348482579614655,-0.0006534820911296496,0.9874318090879525
frozenset({'curd'}),frozenset({'citrus fruit'}),0.03368308494285905,0.05313105660629553,0.0011361358016440553,0.033730158730158735,0.6348482579614656,-0.0006534820911296496,0.9799218633889671
frozenset({'domestic eggs'}),frozenset({'citrus fruit'}),0.037091492347791216,0.05313105660629553,0.0012697988371315912,0.03423423423423423,0.644335656411128,-0.0007009113424108814,0.9804333275811679
frozenset({'citrus fruit'}),frozenset({'domestic eggs'}),0.05313105660629553,0.037091492347791216,0.0012697988371315912,0.023899371069182388,0.6443356564111281,-0.0007009113424108814,0.9864848757519408
frozenset({'citrus fruit'}),frozenset({'frankfurter'}),0.05313105660629553,0.037759807525228894,0.0017376194613379669,0.03270440251572327,0.8661167696332165,-0.00026859900972779345,0.9947736710239832
frozenset({'frankfurter'}),frozenset({'citrus fruit'}),0.037759807525228894,0.05313105660629553,0.0017376194613379669,0.04601769911504425,0.8661167696332164,-0.00026859900972779345,0.992543512091731
frozenset({'frozen vegetables'}),frozenset({'citrus fruit'}),0.028002405934638777,0.05313105660629553,0.001603956425850431,0.05727923627684964,1.0780744810194982,0.00011615901102467229,1.0044002209669927
frozenset({'citrus fruit'}),frozenset({'frozen vegetables'}),0.05313105660629553,0.028002405934638777,0.001603956425850431,0.030188679245283016,1.0780744810194982,0.00011615901102467229,1.0022543285109755
frozenset({'citrus fruit'}),frozenset({'fruit/vegetable juice'}),0.05313105660629553,0.03401724253157789,0.0013366303548753592,0.025157232704402517,0.7395435617995577,-0.0004707416836599895,0.9909113447579297
frozenset({'fruit/vegetable juice'}),frozenset({'citrus fruit'}),0.03401724253157789,0.05313105660629553,0.0013366303548753592,0.03929273084479372,0.7395435617995577,-0.0004707416836599895,0.9855956895447762
frozenset({'citrus fruit'}),frozenset({'margarine'}),0.05313105660629553,0.03221279155249616,0.0011361358016440553,0.021383647798742137,0.6638247344659307,-0.0005753638497784164,0.9889342297117809
frozenset({'margarine'}),frozenset({'citrus fruit'}),0.03221279155249616,0.05313105660629553,0.0011361358016440553,0.035269709543568464,0.6638247344659307,-0.0005753638497784164,0.9814856574532592
frozenset({'napkins'}),frozenset({'citrus fruit'}),0.022121232373187194,0.05313105660629553,0.001403461872619127,0.0634441087613293,1.1941059111896482,0.00022813742319830106,1.011011678268762
frozenset({'citrus fruit'}),frozenset({'napkins'}),0.05313105660629553,0.022121232373187194,0.001403461872619127,0.02641509433962264,1.1941059111896482,0.00022813742319830106,1.0044103620973077
frozenset({'citrus fruit'}),frozenset({'newspapers'}),0.05313105660629553,0.038895943326872955,0.0012029673193878234,0.022641509433962266,0.582104648900992,-0.0008636152472675264,0.9833690155149756
frozenset({'newspapers'}),frozenset({'citrus fruit'}),0.038895943326872955,0.05313105660629553,0.0012029673193878234,0.030927835051546393,0.582104648900992,-0.0008636152472675264,0.9770881649913759
frozenset({'other vegetables'}),frozenset({'citrus fruit'}),0.12210118291786407,0.05313105660629553,0.0048118692775512934,0.03940886699507389,0.7417294048393592,-0.0016754955837533867,0.9857148487637025
frozenset({'citrus fruit'}),frozenset({'other vegetables'}),0.05313105660629553,0.12210118291786407,0.0048118692775512934,0.09056603773584906,0.7417294048393593,-0.0016754955837533867,0.9653244254222656
frozenset({'pastry'}),frozenset({'citrus fruit'}),0.0517275947336764,0.05313105660629553,0.002138608567800575,0.041343669250646004,0.7781450603741084,-0.0006097331961019002,0.9877042617071796
frozenset({'citrus fruit'}),frozenset({'pastry'}),0.05313105660629553,0.0517275947336764,0.002138608567800575,0.04025157232704403,0.7781450603741084,-0.0006097331961019002,0.9880426765225784
frozenset({'citrus fruit'}),frozenset({'pip fruit'}),0.05313105660629553,0.049054334023925686,0.0014702933903628951,0.027672955974842765,0.5641286651928777,-0.0011360152074464294,0.9780100963143326
frozenset({'pip fruit'}),frozenset({'citrus fruit'}),0.049054334023925686,0.05313105660629553,0.0014702933903628951,0.02997275204359673,0.5641286651928777,-0.0011360152074464294,0.9761261298468806
